STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,2010,,581,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,2011,,592,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,2012,,591,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,2013,,598,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,2014,,606,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,2015,,612,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,2016,,616,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,2017,,615,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,2018,,609,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,2019,,597,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,2020,,597,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,2021,,602,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,2022,,585,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,2023,,575,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,MT,Malta,2024,,576,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,1990,,367,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,1991,,368,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,1992,,371,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,1993,,356,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,1994,,362,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,1995,,366,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,1996,,373,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,1997,,379,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,1998,,388,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,1999,,400,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,2000,,409,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,2001,,417,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,2002,,423,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,2003,,425,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,2004,,429,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,2005,,434,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,2006,,442,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,2007,,451,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,2008,,457,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,2009,,460,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,2010,,464,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,2011,,470,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,2012,,472,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,2013,,471,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,2014,,472,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,2015,,477,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,2016,,481,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,2017,,487,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,2018,,489,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,2019,,493,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,2020,,497,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,2021,,502,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,2022,,501,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,2023,,505,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NL,Netherlands,2024,,513,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,1990,,380,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,1991,,378,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,1992,,377,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,1993,,378,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,1994,,380,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,1995,,386,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,1996,,378,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,1997,,398,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,1998,,402,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,1999,,405,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,2000,,411,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,2004,,429,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,2005,,437,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,2006,,445,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,2007,,455,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,2008,,458,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,2009,,462,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,2010,,469,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,2011,,477,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,2012,,484,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,2013,,489,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,2014,,495,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,2015,,501,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,2016,,506,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,2017,,514,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,2018,,516,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,2019,,522,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,2020,,544,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,2021,,554,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,2022,,550,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,2023,,521,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,NO,Norway,2024,,517,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,1990,,138,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,1991,,160,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,1992,,169,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,1993,,176,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,1994,,185,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,1995,,195,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,1996,,208,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,1997,,221,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,1998,,230,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,1999,,243,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,2000,,261,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,2001,,275,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,2002,,289,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,2003,,294,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,2004,,314,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,2005,,323,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,2006,,351,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,2007,,383,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,2008,,422,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,2009,,434,,b,break in time series,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,2010,,453,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,2011,,476,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,2012,,492,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,2013,,510,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,2014,,526,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,2015,,474,,b,break in time series,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,2016,,493,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,2017,,507,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,2018,,524,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,2019,,541,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,2020,,566,,bi,"break in time series, value imputed by Eurostat or other receiving agencies",,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,2021,,579,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,2022,,584,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,2023,,595,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PL,Poland,2024,,629,,b,break in time series,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,1990,,256,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,1991,,279,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,1992,,306,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,1993,,330,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,1994,,353,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,1995,,373,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,1996,,397,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,1997,,422,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,1998,,450,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,1999,,481,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,2000,,509,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,2001,,533,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,2002,,554,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,2010,,444,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,2011,,447,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,2012,,406,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,2013,,414,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,2014,,452,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,2015,,456,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,2016,,469,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,2017,,490,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,2018,,511,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,2019,,525,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,2020,,535,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,2021,,541,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,2022,,549,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,2023,,550,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,PT,Portugal,2024,,571,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,1990,,54,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,1991,,63,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,1992,,70,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,1993,,79,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,1994,,89,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,1995,,97,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,1996,,106,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,1997,,116,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,1998,,125,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,1999,,133,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,2000,,139,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,2001,,148,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,2002,,137,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,2004,,151,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,2005,,158,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,2006,,152,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,2007,,172,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,2008,,197,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,2009,,209,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,2010,,214,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,2011,,216,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,2012,,224,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,2013,,235,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,2014,,247,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,2015,,261,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,2016,,279,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,2017,,307,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,2018,,332,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,2019,,357,,e,estimated,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,2020,,379,,,,,
dataflow,ESTAT:ROAD_EQS_CARHAB(1.0),Passenger cars - per thousand inhabitants,A,Annual,NR,Number,RO,Romania,2021,,400,,e,estimated,,
